text,label
ዕጣ የወጣባቸው የ40/60 የጋራ መኖሪያ ቤቶች ለባለዕድለኞች እንዳይተላለፉ የቀረበው የዕግድ ጥያቄ ተቀባይነት አላገኘም   7 April 2019 ታምሩ ጽጌ ሪፖርተር  የአዲስ አበባ ከተማ አስተዳደር የካቲት 27 ቀን 2011 ዓ.ም. ዕጣ ያወጣባቸው የ40/60 የጋራ መኖሪያ ቤቶች፣ ለባለዕድለኞች መተላለፋቸው ታግዶ እንዲቆይ የቀረበው ጥያቄ ተቀባይነት አጣ፡፡  ከኢትዮጵያ ንግድ ባንክ ጋር ቅድሚያ ቤት ለማግኘት መቶ በመቶ ክፍያ  ፈጽመው የተዋዋሉ 98 ግለሰቦች ያቀረቡትን ክስ የመረመረው፣ የፌዴራል ከፍተኛ ፍርድ ቤት ልደታ ምድብ ስምንተኛ ፍትሐ ብሔር ችሎት፣ የቀረበለትን ክስ መርምሮ ሦስት ትዕዛዞች ሰጥቷል፡፡  ፍርድ ቤቱ በመጀመርያ የሰጠው ትዕዛዝ ክስ የቀረበባቸው የከተማ ልማትና ኮንስትራክሽን ሚኒስቴር፣ የኢትዮጵያ ንግድ ባንክና የአዲስ አበባ ከተማ አስተዳደር ቤቶች ልማት ኢንተርፕራይዝ ለቀረበባቸው ክስ ግንቦት 29 ቀን 2011 ዓ.ም. ምላሽ እንዲሰጡ ነው፡፡ ሌላው ሁለቱ ወገኖች (ከሳሾችና ተከሳሾች) ሰኔ 10 ቀን 2011 ዓ.ም. በችሎት ቀርበው ክርክር እንዲያደርጉ ነው፡፡  ፍርድ ቤቱ ሁለቱን ትዕዛዞች ከሰጠ በኋላ፣ የግለሰቦቹ ተወካይ ጠበቃ አቤቱታ አቅርበዋል፡፡ ጠበቃው ለፍርድ ቤቱ እንዳስረዱት፣ ዕጣ የወጣባቸው የ40/60 የጋራ መኖሪያ ቤቶች ዕጣው ለወጣላቸው ግለሰቦች ሊተላለፉ መሆኑ ተገልጿል፡፡ ስለዚህም እንዳይተላለፉ ዕግድ እንዲጣልላቸው ጠይቀዋል፡፡ ፍርድ ቤቱ፣ ‹‹ዕግድ የሚጣለው ቤቱ ዕጣ ለደረሰው እንዳይሰጥ ነው? ወይስ የወጣው ዕጣ እንዳለ እንዲታገድ ነው?›› በማለት ጠበቃውን ሲጠይቃቸው፣ ቤቱ ሙሉ በሙሉ ዕጣ ለወጣላቸው እንዳይተላለፍ ታግዶ እንዲቆይ መሆኑን በመግለጽ ምላሽ ሰጥተዋል፡፡  ፍርድ ቤቱ፣ ‹‹ይኼማ ሊሆን አይችልም፤›› ካለ በኋላ፣ ዕጣ የወጣባቸው ቤቶች ለወጣላቸው እንዳይሰጥ የሚለውን ጥያቄ በማለፍ፣ ‹‹ስመ ሀብቱ›› ወይም የይዞታ ማረጋገጫ ሰነድ (ካርታ) የፍርድ ቤቱ ክርክር እስከሚጠናቀቅ ድረስ ዕጣ ለወጣላቸው ግለሰቦች እንዳይተላለፍ (እንዳይሰጥ) ዕግድ ጥሎበታል፡፡  ሐሙስ መጋቢት 26 ቀን  2011 ዓ.ም. የፍርድ ቤቱን ትዕዛዝ ለመስማት በአካል ችሎት ከተገኙት 98 ከሳሽ ግለሰቦች ጋር በ13ኛው ዙር የ40/60 ዕጣ የወጣላቸውም ግለሰቦች በፍርድ ቤት ተገኝተው፣ የዕጣ አወጣጡ ሥርዓት ትክክል አይደለም በማለት ለከሳሾች ድጋፋቸውን ሲሰጡ ታይተዋል፡፡ ዕጣ የደረሳቸውና አወጣጡን ተቃውመው ለድጋፍ በፍርድ ቤት የተገኙት ወይዘሮ ለሪፖርተር እንደገለጹት፣ እሳቸው ቤቱ ስለደረሳቸው ደስተኛ ናቸው፡፡ ነገር ግን የዕጣ አወጣጡ ሥርዓት ትክክል አይደለም ይላሉ፡፡ ምክንያቱም መቶ በመቶ ክፍያ የፈጸሙ ሰዎች ገንዘብ ተርፏቸው ሳይሆን፣ ካሳለፉት የቤት ችግና የአከራይ ተፅዕኖ ለመገላገል እስከ 13 በመቶ ወለድ እየከፈሉ ተበድረው የከፈሉ መሆናቸውን ስለሚያውቁ መሆኑን ገልጸዋል፡፡  የኢትዮጵያ ንግድ ባንክ ከመነሻው ውል ማስፈጸም ሥራ ውስጥ መግባቱ ወንጀል መሆኑን የሚናገሩት ወይዘሮዋ የባንኩ ሥራና ሥልጣን ገንዘብ ማበደር ሆኖ ሳለ፣ በሌለው ሥልጣንና እስከ መጨረሻው ማስፈጸም የማይችለውን አሠራር ለመተግበር መነሳቱ ተጠያቂ እንደሚያደርገው ጠቁመዋል፡፡ ኮንትራት ወይም ውል ሕግ መሆኑን አክለው፣ ፍርድ ቤቱ ወይም ዳኛ ሕጉንና ሕጉን ብቻ ዓይቶ ውሳኔ ይሰጣል የሚል እምነት እንዳላቸውም ተናግረዋል፡፡,1
ሰበር ዜና!! በህዳሴ ግድብ ጉዳይ አሁን የወጣ አዲስ መረጃ!! በግብፅ በኮሮና ቫይረስ የተያዙ ሰዎች ቁጥር 126 ደረሰ፡፡ ይህን ሊን ተጭነው ሙሉ ቪዲዮውን ይመልከቱ!! ተጨማሪ ትኩስ መረጃ በቶሎ እንዲደርሶት ላይክ፤ሼር ያድርጉ!! https://www.hahuhulu.com/watch.php?vid=75921fcdf,1
ሰበር ዜና!! ጀዋር  እንደ ለማ መገርሳ  ኦሮሞን ገደል ለከተተ የለም አለ፡፡ ይህን ሊንክ ተጭነው ሙሉ ቪዲዮውን ይመልከቱ!! https://www.hahuhulu.com/mobile/watch.php?vid=9d979977a08,1
ጉድ ስሙ ወይ ሀገሬ ትራምፕ ኢትዮጵያን ቁሻሻ መጣያ አደረጋት ያሳዝናል https://www.sheganews.com/watch.php?vid=54126992a,1
ወሳኝ መረጃ - ከአውሮፕላኑ አደጋ 1 ቀን በፊት ስለ አደጋው በፌስቡክ የተናገረው ሰው ተጋለጠ,1
የኤርትራው ፕሬዚዳንት ለኢትዮጵያ ጥሪ  አብይን ምነው ተጣደፍክ አይነት  ንግግር በስልክ አወሩት ተባለ!,1
ዘሬ የጅማ ወጣቶች የነፍጠኛን የእርሻ መሬት እየለዩ እርምጃ ሲወስዱ አመሹ!,1
የውጭ ጉዳይ ሚንስትር ዶ/ር ቴዎድሮስ አድሃኖም ከሳውዲ አረቢያ ወደ ሀገር ቤት ስለተመለሱ ኢትዮጵያውያን በትዊተር ገፃቸው ትዊት ያደረጉት።,0
"- እስራኤል ኢራንን ንኪኝና ""አጮልሻለሁ"" ስትል ዛተች በአለምነህ ዋሴ  የቀረበውን አስገራሚና አስደንገጭ ዘገባ ከታች ያለውን ምስል ተጭነው ይመልከቱ https://news.ihabsha.com/watch.php?vid=c0b478f85",1
ሸገር የዳቦ ፋብሪካ በግማሽ አቅሙ እያመረተ ነው --- በተመጣጠነ ዋጋ ዳቦ ለኅብረተሰቡ ለማቅረብ እንዲችል ታስቦበት ሥራ የጀመረው ይህ ፋብሪካ በሰዓት 80 ሺህ ዳቦ ያመርታል በሚል ነበር፡፡  ባለፈው ሰኔ ወር ተመርቆ አገልግሎቱን በመስጠት ላይ የሚገኘው ፋብሪካው በአሁኑ ሰዓት የታሰበውን ያክል እያመረተ ይሆን? ስንል ጠይቀናል። ዝርዝሩን ያንብቡት https://bit.ly/2X4xim8,0
የብሄራዊ ፈተና ቅድመ ዝግጅት እና አጠቃላይ የፈተና አሰጣጥ ሂደቱን አስመልክቶ ባለድርሻ አካላት የሰጡት ማብራሪያ,0
ይሄን አለማየት ያስቆጫል፡፡   እነ ጃዋር መሀመድን በንግግር  አስደመማቸው፡፡ ይህን ሊንክ ተጭነው ሙሉ መረጀውን ይመልከቱ ተጨማሪ መረጃ በቶሎ እንዲደርሶት ላይክ፤ሼር ያድርጉ!! https://www.hahuhulu.com/watch.php?vid=5150124c3,1
የጠቅላይ ሚኒስቴር ዶ/ር አብይ አህመድ የግድያ ሙከራ የመሩት የራሳቸው ሰዎች መሆናቸው ታወቀ!... አዳዲስ መረጃዎቻችን ቶሎ እንዲደርሷችሁ ሼር ማድረግ አይርሱ! 👉👉ሊንኩ የመጀመሪያው ኮሜንት ላይ አለ👇👇👇,1
የፊንጫን ስኳር ፋብሪካ የማስፋፊያ ስራን በማከናወን ላይ የነበሩ ስድስት ህንዳውያን ትናንት  በደረሰ ድንገተኛ አደጋ  ህይወታቸው አለፈ።  ተጨማሪ መረጃ ለማግኘት የሚከተለውን አድራሻ ይጫኑ http://www.fanabc.com/index.php/news/item/3065-2014-10-25-09-09-54.html,0
በአቶ በረከትና አቶ ታደሰ ክስ ተቋረጠ!!!,1
 “ኢህአዴግን ያጣበቀው ሙጫ እየለቀቀ ይመስለኛል” አንዷለም አራጌ  ,0
ለ40 በ60 መኖሪያ ቤት መርሃ ግብር ተመዝጋቢዎች የሚያሟሏቸው መስፈርቶች ይፋ ሆኑ,0
“ተቀበል” በአጭር ጊዜ ውስጥ ዩቱብ ላይ ከ  11 ሚሊየን ጌዜ በላይ የታየ  የጌትሽ ማሞ ምርጥ ሙዚቃ ያድምጡ,1
በአርባ በስልሳ ኮንደሚኒየም ቤቶች ዕግድ፣ 1 ቢሊየን ብር ኪሳራ ደረሰ ,1
ባልደራስ በኢንተርኮንቲነንታል ሆቴል የፓርቲ ቅድመ-ምስረታጉባኤ እንዳላካሂድ ተከልክያለሁ ማለቱን ተከትሎ ሆቴሉ የሰጠው መግለጫ,0
የዳናይት አስፋሪ ቅሌት ስውን አስደንግጧል እርሷ ደሞ ምላሽ አለኝ ትላለች… https://www.zena365.com/watch.php?vid=d7c34b6a2,1
ኸረ ኡኡኡኡ...ለኦነግ አቀባበል ለማድረግ ቅዱመ ዝግጅት በማድርግ ላይ በነበሩት ስላማዊ የኦሮሞ ልጆች ላይ እረብሻ በመቀስቀስ ከ 100 በላይ ቄሮዎችን ህይወት ተቀጠፈ!,1
ሰበር ልዩ ውስጥ አወቅ! ህውሀት ቤት ለቤት እየዞረች ተማጽኖ ላከች! ሊታወቅ የሚገባው የተዳፈነ ሀቅ https://www.sheganews.com/watch.php?vid=bc1b137df,1
"""ቀጣዩ የኢትዮጵያ መሪ ጃዋር ቢሆንስ"" ተብሎ ሲጠየቅ፡ አቶ እስክንድር የመለሰው አስገራሚ መልስ እነሆ",1
ወንዶች ከሴቶች የሚጠሏቸው 10 ያልተሰሙ አስገራሚ ነገሮች http://www.zena365.com/watch.php?vid=d67a0d4e6,1
ሰበር መረጃ ዶ/ር አብይ ቆሰቆሱት… ሰብል አናወድምም https://www.zena365.com/watch.php?vid=53745a117,1
ሰበር ዜና!! ሀገራችንን ስለሚያተራምሱ ሰዎች እውነታው ተጋለጠ !! ስለጎንደሩ የጥምቀት በአል ክስትት? ጠቅላይ ሚንስትሩ ስለጉዳዩ ምን አሉ? ይህን ሊንክ ተጭነው ሙሉ ቪዲዮውን ይመልከቱ!! ተጨማሪ መረጃ በቶሎ እንዲደርሶት ላይክ፤ሼር ያድርጉ!! https://www.hahuhulu.com/watch.php?vid=87ef583f3,1
ምስኪኑ የቤንሻንጉል ህዝብ በአማራ የዘር ማጥፋት ጭፍጨፋ ተደረገበት!,1
የ38ቱ ተከሳሽ እስረኞች ከፍርድ ቤት ከተመለሱ በኋላ  በምግብ አየተቀጡ እንደሆነ ተገልፆአል።,1
የተፈናቀሉ ዜጎችን ማቋቋም የሚያስችል ድጋፍ ለማግኘት ከለጋሽ ድርጅቶች ጋር ምክክር ተካሄደ,0
“የብልፅግና አስተሳሰብን እና አሰራርን በቀጣይ 50 እና 60 ዓመታት ማሸነፍ ከባድ ነው፤ ማንም እኔን ቢያሸንፍ ከብልፅግና ሀሳብ ወዲያ ግን ኢትዮጵያን ለወራትም ቢሆን ማስተዳድር ይከብደዋል” ጠ/ሚ ዐብይ አህመድ,1
ታግተው የነበሩ 21 የደምቢዶሎ ዩኒቨርሲቲ ተማሪዎች መንግስት ባደረገው ጥረት መለቀቃቸውን የጠቅላይ ሚኒስቴር ጽ/ቤት አስታወቀ ,1
በተንዳሆ  የመስኖ ግድብ ፕሮጀክት የሚሠማሩ ስራ አጥ ወጣቶች ወደ ስልጠና ገቡ፡፡,0
የኦሮሚያ ክልል ልዮ ኃይል በሽፍታ ፍለጋ ስም የወለጋ ሕዝብን እየገደለ ነው ተባለ ,1
በቤንሻንጉሉ ጥቃት የህውሓት እጅ አለበት --- በቤኒሻንጉል ጉሙዝ ክልል መተከል ዞን ጉባ ወረዳ በንጹሐን ዜጎች ላይ ጥቃት ያደረሰው ታጣቂ ኃይል በህውሓት ስልጠናና የገንዘብ ድጋፍ እንደሚያገኙ የአማራ ክልል አስታወቀ። ዓላማው በብሄር ብህረሰቦች መካከል ግጭት በመፍጠር የአካባቢውን ሰላም ለማወክ መሆኑም ተመለከተ። |  ዝርዝሩን ያንብቡት https://bit.ly/3hOb7bF,0
ለታላቁ የኢትዮጵያ ህዳሴ ግድብ ግንባታ የገንዘብ ማሰባሰቢያ መርሃ ግብር የሆነው የ“8100 A” የሎተሪ እጣ 1 ነጥብ 2 ሚሊዮን ብር የሚያወጣው የአውቶሞቢል መኪና እጣ ለዝዋይ ከተማ ነዋሪዋ ወጣ።  ሙሉ ዜናውን ለማንበብhttp://www.fanabc.com/index.php/news/item/4520 ይጫኑ,0
በልደታ መልሶ ማልማት የተገነቡ የጋራ መኖሪያ ቤቶች የፊታችን እሁድ በእጣ ይከፋፈላሉ።    በእጣ አወጣጡ ላይ ዛሬ ከሰአት በኋላ የአዲስ አበባ ከተማ አስተዳደር የኮንስትራክሸንና ቤቶች ልማት ቢሮ መግለጫ ይሰጣል።    በሌሎች የከተማዋ የጋራ መኖሪያ ቤት ሳይቶች ግንባታቸው የተጠናቀቁ ቤቶችን ለሰባተኛ ግዜ እሁድ በሚወጣው እጣ ለእድለኞች እንደሚደለደሉ መገለፁን ባልደረባችን በልስቲ አወቀ ዘግቧል።,0
ብርቱካን ሚደቅሳ ያለታሰበ ነገር አመለጣት ሳታስበው ሚስጥሩን ዘረገፈችው ተመልከቱ,1
" ""ቃሊቲ ማረሚያ ቤት ትምህርት ቤት ሆኖኛል"" ደበበ እሸቱ  ",0
ሰበር መረጃ - የአቶ ለማ መገርሳ ንግግር ባልታሰበ ምክንያት እንዳይተላለፍ ታገደ | የትግራይ ሪፖርት | የአብን ውሳኔ,1
ውበትን በቤት!!! ለደረቅ ፀጉርን ለማለስለስ የሚረዱ ዘዴዎች..  https://www.zena365.com/watch.php?vid=b6cda5544,1
ጃፓን በኢትዮጵያ ለሴቶች የስራ ፈጠራ ፕሮጀክቶች የሚውል 5ዐ ሚልዩን ዶላር የሚጠጋ ብድር ፈቀደች፡፡  ብድሩ ጃፓን ለአፍሪካ ልማት ድጋፍ ለማድረግ ቃል ከገባችው 1ዐ ቢሊዮን ዶላር ውስጥ ለኢትዮጵያ የተመደበ ነው፡፡  የጃፓኑ ንጉስ ኢኪሂት 83ኛ አመት የልደት በአል በአዲስ አበባ ተከብሯል፡፡,0
ከታላቁ የሕዳሴ ግድብ ጋር በተያያዘ ኢትዮጵያ ከሱዳንና ግብፅ ጋር ተባብራ መስራትዋን እንደምትቀጥል የውጭ ጉዳይ ሚኒስቴር አስታወቀ፡፡,0
.  .ይድረስ ለገቢዎች ሚኒስቴር፣ ሉካንዳ ቤቶችን አንድ በሉልን? - ሰሞኑን የገቢዎች ሚኒስቴር የታክስ ስወራና ማጭበርበር ፈጽመዋል ላቸውን 105 በላይ ድርጅቶች ላይ እርምጃ መውሰዱን ሰምተናል፡፡ ሚኒስቴሩ ከእነዚህ ድርጅቶች ብቻ ከ14 ቢሊየን ብር ገቢ ማጣቱም ተነግሯል፡፡ ከገቢዎች የተገኘ መረጃ እንደሚጠቁመው ከተጠርጣሪ ድርጅቶቹ መካከል የታክስ ማጭበርበር ወንጀል መፈፀማቸው በኦዲት የተደረሰባቸው 57 ድርጅቶች በወንጀል ምርመራ በኩል የወንጀል ምርመራ ተደርጐባቸው እንዲከሰሱ ተላልፏል፡፡  ከተያዙት ድርጅቶች መካከል በተደጋጋሚ ተመላሽ የሚጠይቁ፣ በተደጋጋሚ ባዶ የሚያሳውቁ እና በህዝብ ጥቆማ የተያዙ ናቸው፡፡ . የታክስ ስወራና ማጭበርበር ላይ በዋነኝነት ተሳታፊ ሆነው የተገኙት አከፋፋዮች እና አስመጪዎች ሲሆኑ ቀሪዎቹ ማለትም 30 በመቶዎቹ ብቻ ቸርቻሪ መሆናቸውን ታውቋል፡፡ በታክስ ስወራና ማጭበርበር የተለየውን 14 ቢሊየን ብር ድርጅቶቹ ለመንግስት ገቢ እንዲያደርጉ እየተሰራ መሆኑም ተሰምቷል፡፡ . ይህ ዜና ሉካንዳ ቤቶችን አስታውሶኛል፡፡ ሰሞኑን የሁዳዴ ጾም መግባት ምክንያት አድርገን ወደቦሌ አካባቢ አንድ ትልቅ ሉካንዳ ቤት ለምሳ ታድመን ነበር፡፡ ቤቱ ሰፊ የምግብ አዳራሽ ያለው ሲሆን በግምት ከ200 ሰዎች ያላነሰ የሚይዘው ሰፊ አዳራሽ ሞልቶ ሰው እስኪነሳ የሚጠብቁ ተመጋቢዎች የትየለሌ ነበሩ፡፡ የአንድ ኪሎ ሥጋ ዋጋ 350 ገደማ ነው፡፡ እዚያው አካባቢ ኪሎ 400 ብር የሚሸጡም አሉ፡፡ . አንድ ኪሎ ሥጋ እጅግ ውድ በሆነ ዋጋ እየሸጡ ደረሰኝ ለመስጠት የሚያንገራግሩ ጥቂት የሚባሉ አይደሉም፡፡ እኛን የገጠመኝ ይህው ነው፡፡ መጀመሪያ ከተቆረጠ የቆየ ደረሰኝ ተሰጠን፡፡ ልክ አለመሆኑን ስንናገር ኪሱን እየዳበሰ እንደጠፋበት ለማስመሰል ሞከረ፡፡ . እናም እየተቅለሰለሰ ሊሰጠን ባለመቻሉ ያለደረሰኝ ከፍለን ለመውጣት ተገደድን፡፡ እንዲህ አይነት ከፍተኛ ገቢ ያላቸው ግን በተግባር ተገቢውን ታክስና ግብር ለመክፈል የሚያቅማሙ ድርጅቶች በጠራራ ጸሐይ የሚሰሩበት፣ አለአግባብ የሚከብሩት ሁኔታ እያስተዋልን ነው፡፡ . እንደምንሰማው አንዳንዶቹ እንዲህ በጾም መያዣ ወቅት በቀን ብቻ አራት እና አምስት በሬ ሸጠው የሚጨርሱ፣ ገበያ የቆመላቸው ነጋዴዎች ናቸው፡፡ ብዙዎች በትክክል ሰርተው ለማደግ ጥረት በሚያደርጉበት ወቅት ጥቂቶች ደግሞ ሰበብ አስባብ እየፈጠሩ ደረሰኝ የማይሰጡ፣ ቀደም ብሎ ጥቅም ላይ የዋለ ደረሰኝ መልሰው የሚጠቀሙ ስግብግቦች ሆነው ማየት ያሳዝናል፡፡ . እርግጥ ነው፤የመጀመሪያው ኃላፊነት ያለብን እኛ ሸማቾች ነን፡፡ ለተቀበልነው አገልግሎት ተገቢው ደረሰኝ ጠይቀንም ቢሆን መውሰድ ይኖርብናል፡፡ እምቢተኛ የሆኑ ሲገጥሙን ለሚኒስቴሩ ጥቆማ በመስጠት መተባበር አለብን፡፡ . ሚኒስቴሩም በተለይ እንዲህ በሁዳዴ ጾም መያዣ ወቅት ገበያ የደራላቸውን ሉካንዳ ቤቶች ቢፈትሻቸው ሕግና ሥርዓትን ለማስከበር ሌላውንም ለማስተማር ይረዳል፡፡ https://bit.ly/2VmDQcq,0
